created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Oct 12 00:05:33 +0000 2023;1,71226E+18;KSP Pak @Dr_Moeldoko  menyambut baik penawaran kerja sama di bidang kendaraan listrik dgn Pemerintah Kota Chongqing, China. Pengembangan ekosistem kendaraan listrik &amp  digitalisasi menjadi fokus utama pembangunan di Indonesia saat ini #MoeldokoPenjagaNKRI https://t.co/UDye5W2qiy https://t.co/82hds2kG07;0;4;17;18;in;1,53919E+18;1,71226E+18;YuliSugiyanto06;https://twitter.com/YuliSugiyanto06/status/1712258165646225748
Wed Oct 11 11:25:00 +0000 2023;1,71207E+18;Indonesia dan Korsel sepakat kerja sama bangun industri kendaraan listrik https://t.co/ao33nKialD;0;0;1;0;in;231355136;1,71207E+18;SINDOnews;https://twitter.com/SINDOnews/status/1712066765885423729
Wed Oct 11 11:05:09 +0000 2023;1,71206E+18;Kolaborasi PLN-Pos Indonesia Perkuat Logistik Kendaraan Listrik https://t.co/lyFFVGH54h https://t.co/KgV9zy0oSW;0;0;0;0;in;1,33079E+18;1,71206E+18;bisnisindo_id;https://twitter.com/bisnisindo_id/status/1712061769395646790
Wed Oct 11 10:23:18 +0000 2023;1,71205E+18;Indonesia-Korea Selatan Kolaborasi Kembangkan Industri Kendaraan Listrik #TrenAsia https://t.co/2WS13o2riu;0;0;0;0;in;1,6757E+18;1,71205E+18;trenasiadotcom;https://twitter.com/trenasiadotcom/status/1712051240224608744
Wed Oct 11 08:51:45 +0000 2023;1,71203E+18;Ketua Dewan Perwakilan Rakyat (DPR) Puan Maharani mendorong komitmen perusahaan otomotif Jepang untuk menjadikan Indonesia sebagai pusat produksi kendaraan listrik atau electric vehicle (EV). &lt  #PuanMaharani #KendaraanListrik  https://t.co/fY46y5yzRw;0;0;0;3;in;23343960;1,71203E+18;kompascom;https://twitter.com/kompascom/status/1712028199709032759
Wed Oct 11 07:31:07 +0000 2023;1,71201E+18;Gandeng Korea Selatan, UMKM Indonesia Punya Porsi Kembangkan Kendaraan Listrik https://t.co/HvlxxjbXOb;0;0;0;0;in;47596019;1,71201E+18;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1712007907951480850
Wed Oct 11 07:11:14 +0000 2023;1,712E+18;Hal yang menjadi prioritas adalah  pemenuhan tingkat komponen dalam negeri.Pemerintah #Indonesia  terbuka terhadap kerja sama pengembangan kendaraan  listrik asalkan sesuai regulasi.#Nasional #beritanasional #beritaterkini #BERITA https://t.co/WMov5eidlv;0;0;0;0;in;1,19239E+18;1,712E+18;TitikTerangNews;https://twitter.com/TitikTerangNews/status/1712002906176749947
Wed Oct 11 06:45:16 +0000 2023;1,712E+18;Pemerintah Indonesia terbuka terhadap kerja sama pengembangan kendaraan listrik asalkan sesuai regulasi. Hal yang menjadi prioritas adalah pemenuhan tingkat komponen dalam negeri. #Ekonomi #AdadiKompas   https://t.co/S18y4jwc7L;0;0;0;0;in;255866913;1,712E+18;hariankompas;https://twitter.com/hariankompas/status/1711996370884686155
Wed Oct 11 06:44:11 +0000 2023;1,712E+18;Indonesia diperkirakan bisa menjadi pusat atau hub manufaktur kendaraan listrik ( EV) di Asia Tenggara (ASEAN). https://t.co/TL7xwzoNZC;0;0;1;0;in;8,47373E+17;1,712E+18;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1711996097173045323
Wed Oct 11 04:53:17 +0000 2023;1,71197E+18;@lahguamahsaik semangat untuk polri dalam pengamanan ktt ais forum 2023 dengan menyediakan 103 kendaraan listrik.. semoga ktt ais forum menghasilkan dampak yang positif untuk indonesia #AISForum2023Sukses;0;0;0;0;in;1,69712E+18;1,71195E+18;yunaeergan;https://twitter.com/yunaeergan/status/1711968187175383106
Wed Oct 11 04:15:55 +0000 2023;1,71196E+18;@lahguamahsaik keren banget, polri sudah menyiapkan 103 kendaraan listrik buat #AISForum2023Sukses  semoga hasilnya membuat indonesia Maju Berjalan Bersama;0;0;0;0;in;1,6181E+18;1,71195E+18;naraemuss;https://twitter.com/naraemuss/status/1711958786251141495
Wed Oct 11 04:13:18 +0000 2023;1,71196E+18;@lahguamahsaik keren polri sudah siap banget yaa sampe menyiapkan 103 kendaraan listrik untuk mengawal keamanan ktt ais forum 2023.. semoga dengan adanya ini indonesia bisa Maju Berjalan Bersama dengan negara lainnya #AISForum2023Sukses;0;0;0;0;in;1,59715E+18;1,71195E+18;Nanamwoeng;https://twitter.com/Nanamwoeng/status/1711958125090402441
Wed Oct 11 04:06:47 +0000 2023;1,71196E+18;@lahguamahsaik dalam semangat Maju Berjalan Bersama, polri telah menyiapkan 103 kendaraan listrik untuk menjaga keamanan ktt ais forum 2023. semoga acara ini membantu indonesia maju dan menciptakan kawasan yang lebih baik! 🤝🚓🌟 #AISForum2023Sukses;0;0;0;0;in;1,57642E+18;1,71195E+18;Dzor0Z;https://twitter.com/Dzor0Z/status/1711956486560329948
Wed Oct 11 04:05:08 +0000 2023;1,71196E+18;@lahguamahsaik keren bangettt, apresiasi untuk para polri yang telah menyiapkan 103 kendaraan listrik untuk mengawal keamanan ktt ais forum 2023, kita berharap semoga hasil dari ktt ais forum ini bisa memajukan indonesia dan Maju Berjalan Bersama kearah yang lebih baik #AISForum2023Sukses;0;0;0;0;in;1,5609E+18;1,71195E+18;rococofly;https://twitter.com/rococofly/status/1711956070321852798
Wed Oct 11 04:05:04 +0000 2023;1,71196E+18;@lahguamahsaik Keren banget nih polri untuk mengawal keamanan, apalagi udah siap lho kendaraan listrik. Semoga dengan KTT AIS FORUM 2023 Indonesia bisa Maju Berjalan Bersama dengan negara2 lainnya #AISForum2023Sukses;0;0;0;0;in;1,53591E+18;1,71195E+18;moonlight_sstt;https://twitter.com/moonlight_sstt/status/1711956054454739090
Wed Oct 11 04:03:50 +0000 2023;1,71196E+18;@lahguamahsaik Mantap polri udah siapkan 103 kendaraan listrik untuk mengawali keamanan kkt ais forum 2023 bisa memajukan indonesia dan Maju Berjalan Bersama dengan negara lain #AISForum2023Sukses;0;0;0;0;in;1,49978E+18;1,71195E+18;apadahaja;https://twitter.com/apadahaja/status/1711955744814457341
Wed Oct 11 04:03:47 +0000 2023;1,71196E+18;@lahguamahsaik sigap banget polri sampe nyiapin 103 kendaraan listrik, semoga acaranya berjalan dengan lancar, semoga hasilnya juga bisa membuat Indonesia semakin maju  #AISForum2023Sukses;0;0;0;0;in;1,08509E+18;1,71195E+18;Lamb_lys;https://twitter.com/Lamb_lys/status/1711955731023638653
Wed Oct 11 03:50:30 +0000 2023;1,71195E+18;polri telah siapkan 103 kendaraan listrik untuk mengawal keamanan ktt ais forum 2023, semoga hasil dari ktt ais forum bisa memajukan indonesia dan Maju Berjalan Bersama dengan negara2 lainnya membentuk kawasan yang lebih baik #AISForum2023Sukses https://t.co/9Z3UfPKrUV;0;203;157;164;in;1,17567E+18;1,71195E+18;lahguamahsaik;https://twitter.com/lahguamahsaik/status/1711952386510729683
Wed Oct 11 03:50:25 +0000 2023;1,71195E+18;untuk mengawal keamanan KTT AIS 2023 polri akan siapkan 103 kendaraan listrik. yuk bisa indonesia Maju Berjalan Bersama #AISForum2023Sukses https://t.co/f5rs2vO4wb;0;0;1;0;in;1,12312E+18;1,71195E+18;ciluqba_;https://twitter.com/ciluqba_/status/1711952366029902166
Tue Oct 10 23:02:11 +0000 2023;1,71188E+18;Indonesia Siapkan 430 Mobil Listrik Untuk #SukseskanAISForum2023  Pemerintah Indonesia menyiapkan 430 mobil listrik selama rangkaian Konferensi Tingkat Tinggi Archipelagic and Island States (AIS) Forum 2023 di Bali yang digelar pada 10-11 Oktober 2023. Kendaraan ramah lingkungan https://t.co/jgKV6nQywe;0;1;0;0;in;1,18124E+18;1,71188E+18;MeliauPolsek;https://twitter.com/MeliauPolsek/status/1711879831393353803
Tue Oct 10 14:16:12 +0000 2023;1,71175E+18;Indonesia dan Korsel Kerja Sama Kembangkan Industri Kendaraan Listrik https://t.co/D2liwjzvXt #News #Berita #Kabar #Popular #klikwarta #InfoMasyarakat #viral #beritaterkini;0;0;0;0;in;8,23779E+17;1,71175E+18;klikwarta_com;https://twitter.com/klikwarta_com/status/1711747464192274854
Tue Oct 10 08:16:08 +0000 2023;1,71166E+18;Indonesia Siapkan 430 Mobil Listrik Untuk #SukseskanAISForum2023  Pemerintah Indonesia menyiapkan 430 mobil listrik selama rangkaian Konferensi Tingkat Tinggi Archipelagic and Island States (AIS) Forum 2023 di Bali yang digelar pada 10-11 Oktober 2023. Kendaraan ramah lingkungan https://t.co/fGLAMcvhQO;0;0;0;1;in;1,56315E+18;1,71166E+18;HermanS00871245;https://twitter.com/HermanS00871245/status/1711656847177076829
Tue Oct 10 07:24:15 +0000 2023;1,71164E+18;Indonesia Siapkan 430 Mobil Listrik Untuk #SukseskanAISForum2023  Kendaraan ramah lingkungan tersebut terdiri dari empat merek, yakni 28 unit BMW tipe i7, 236 unit Hyundai (tipe Ioniq 6, 38 unit dan Ioniq 5, 198 unit), Toyota tipe bZ4X, 66 unit dan Wuling Air Ev, 100 unit. https://t.co/Xnfxy87wRd;0;0;5;10;in;1,29503E+18;1,71164E+18;kuansing_humas;https://twitter.com/kuansing_humas/status/1711643793236308199
Sun Oct 08 21:54:34 +0000 2023;1,71114E+18;PT Koka Indonesia Tbk (KOKA), menandatangani kontrak senilai Rp 81 miliar untuk proyek pembangunan infrastruktur terkait baterai kendaraan listrik (EV). https://t.co/UscJYJLMII;0;0;0;0;in;154102750;1,71114E+18;Beritasatu;https://twitter.com/Beritasatu/status/1711138037588238705
Sun Oct 08 16:47:54 +0000 2023;1,71106E+18;Indonesia Siapkan 430 Kendaraan Listrik untuk KTT AIS Forum2023 di Bali https://t.co/bF3hVZnLjx via @Koran Bogor;0;0;0;0;in;1,68809E+18;1,71106E+18;koranbogor_;https://twitter.com/koranbogor_/status/1711060862725984580
Sun Oct 08 16:26:29 +0000 2023;1,71106E+18;PLN dorong ekosistem kendaraan listrik di Indonesia, salah satunya dgn melakukan digitalisasi penyedia layanan kendaraan listrik di aplikasi PLN mobile #PLNBaktiUntukNegeri #PerusahaanListrikNegara  #DIRUTPLN #BUMN #erickthohir  #ONLYFUN Teroris Kovacic Israel Palestina Nduk https://t.co/HeLZuiwKHd;0;0;0;3;in;1,57475E+18;1,71106E+18;NicoleG45244478;https://twitter.com/NicoleG45244478/status/1711055472588108036
Sun Oct 08 15:41:54 +0000 2023;1,71104E+18;Upaya memperluas ekosistem kendaraan listrik perlu digalakkan agar Indonesia tidak tertinggal dan hanya menjadi pasar dengan semangat seperti komitmen PLN.  #PLNBaktiUntukNegeri #PerusahaanListrikNegara  #DIRUTPLN #BUMN #erickthohir https://t.co/vXGwI2sMI0;0;0;0;1;in;1,5973E+18;1,71104E+18;jarss669;https://twitter.com/jarss669/status/1711044255232528761
Sun Oct 08 14:49:53 +0000 2023;1,71103E+18;Aplikasi PLN Mobile hadir untuk mengintegrasikan ekosistem kendaraan listrik di Indonesia tertutama untuk produk Molis buatan dalam negri.  #PLNBaktiUntukNegeri #PerusahaanListrikNegara  #DIRUTPLN #BUMN #erickthohir https://t.co/YCfERsQRfd;0;0;0;1;in;1,56786E+18;1,71103E+18;aishmayra;https://twitter.com/aishmayra/status/1711031164285432186
Sun Oct 08 14:44:44 +0000 2023;1,71103E+18;Perkembangan kendaraan listrik di Indonesia sangat pesat, apalagi skrng infrastruktur pendukungnya makin memadai, semoga dengan ini emisi karbon di Indonesia bisa berkurang.  #PLNBaktiUntukNegeri #PerusahaanListrikNegara  #DIRUTPLN #BUMN #erickthohir https://t.co/FMUmgvTuoy;0;0;0;1;in;1,56786E+18;1,71103E+18;safirauzmki;https://twitter.com/safirauzmki/status/1711029867188506856
Sun Oct 08 14:43:48 +0000 2023;1,71103E+18;Perkembangan kendaraan listrik di Indonesia sangat pesat, apalagi skrng infrastruktur pendukungnya makin memadai, semoga dengan ini emisi karbon di Indonesia bisa berkurang.  #PLNBaktiUntukNegeri #PerusahaanListrikNegara  #DIRUTPLN #BUMN #erickthohir https://t.co/9pWmctzo5S;0;0;0;1;in;1,59413E+18;1,71103E+18;pipinkad;https://twitter.com/pipinkad/status/1711029631237898520
Sun Oct 08 12:59:30 +0000 2023;1,711E+18;PLN berperan aktif dalam pengembangan ekosistem kendaraan listrik dengan membangun 224 unit SPKLU di seluruh Indonesia #PLNBaktiUntukNegeri #PerusahaanListrikNegara  #DIRUTPLN #BUMN #erickthohir https://t.co/9ihvISWwZA;1;0;0;1;in;7,90585E+17;1,711E+18;weclfare;https://twitter.com/weclfare/status/1711003382771757273
Sun Oct 08 11:53:27 +0000 2023;1,71099E+18;PLN Dorong Peningkatan Ekosistem Kendaraan Listrik di Indonesia. #PLNBaktiUntukNegeri #PerusahaanListrikNegara  #DIRUTPLN #BUMN #erickthohir https://t.co/zYYjOUFQ56;0;0;0;1;in;1,62678E+18;1,71099E+18;rivaldomalta1;https://twitter.com/rivaldomalta1/status/1710986763714666598
Sat Oct 07 11:42:38 +0000 2023;1,71062E+18;PLN Dorong Peningkatan Ekosistem Kendaraan Listrik di Indonesia. #PLNBaktiUntukNegeri  #DIRUTPLN  #PerusahaanListrikNegara  #طوفان_الأقصى  #วอลเลย์บอลหญิง https://t.co/Vzy09Is91H;0;0;0;1;in;1,66608E+18;1,71062E+18;Anemonica0208;https://twitter.com/Anemonica0208/status/1710621652097302552
Sat Oct 07 07:26:24 +0000 2023;1,71056E+18;Manajer Manajemen Bisnis dan Produk PLN Icon Plus, Haidar Ahmad mengatakan, fitur EVDS pada aplikasi PLN Mobile hadir untuk mengintegrasikan ekosistem kendaraan listrik di Indonesia.  #PLNBaktiUntukNegeri #PerusahaanListrikNegara #DIRUTPLN https://t.co/FZHaIq4Gdo;0;0;0;1;in;1,5939E+18;1,71056E+18;lucyheartfili44;https://twitter.com/lucyheartfili44/status/1710557168808988698
Sat Oct 07 04:40:31 +0000 2023;1,71052E+18;@IrmansyahAdhy Selama listrik Indonesia masih di produksi dengan batu bara, gue gak bakal pindah ke kendaraan listrik.;0;0;0;0;in;1,1351E+18;1,70913E+18;masuqiiin;https://twitter.com/masuqiiin/status/1710515422641156300
Sat Oct 07 02:31:35 +0000 2023;1,71048E+18;Mobil Sport Listrik MG Cyberster Siap Kunjungi Indonesia, Diklaim Jadi Kendaraan Masa Depan https://t.co/ttdlENa8Kl;0;0;0;0;in;1,38157E+18;1,71048E+18;hypeabisid;https://twitter.com/hypeabisid/status/1710482975270564213
Fri Oct 06 18:20:17 +0000 2023;1,71036E+18;Untuk dorong ekosistem kendaraan listrik, PLN bangun infrastruktur pendukung seperti spklu yang tersebar di Indonesia   #PLNBaktiUntukNegeri #PerusahaanListrikNegara #DIRUTPLN https://t.co/DQ9nFqAbG2;0;0;0;1;in;1,64076E+18;1,71036E+18;CherinBloom;https://twitter.com/CherinBloom/status/1710359336575434987
Fri Oct 06 18:09:33 +0000 2023;1,71036E+18;Dengan sumber daya energi bersih yang dihasilkan oleh PLN, kendaraan listrik menjadi solusi ramah lingkungan yang semakin populer di Indonesia. 🌿🔌 #PLNBaktiUntukNegeri #PerusahaanListrikNegara #DIRUTPLN https://t.co/bsj8MuoDR5;0;0;0;1;in;1,59038E+18;1,71036E+18;p0kachuu;https://twitter.com/p0kachuu/status/1710356635359822126
Fri Oct 06 18:08:07 +0000 2023;1,71036E+18;Dengan infrastruktur yang terus berkembang, PLN memainkan peran penting dalam mempercepat adopsi kendaraan listrik, mengurangi emisi dan mendukung visi Indonesia untuk masa depan yang berkelanjutan. 🌱⚡️ #PLNBaktiUntukNegeri #PerusahaanListrikNegara #DIRUTPLN https://t.co/8fI5BQ2bdL;0;0;0;1;in;1,59038E+18;1,71036E+18;ferdyanmhmmd;https://twitter.com/ferdyanmhmmd/status/1710356276646199387
Fri Oct 06 16:13:13 +0000 2023;1,71033E+18;Peluang Bisnis di Seputar Kendaraan Listrik di Indonesia https://t.co/PTUTsJjEph;0;0;0;0;in;23786106;1,71033E+18;kompasiana;https://twitter.com/kompasiana/status/1710327357758992689
Fri Oct 06 10:04:22 +0000 2023;1,71023E+18;Sobat Gatrik,  Ekosistem pendukung ketenagalistrikan serta kendaraan bermotor listrik berbasis baterai sangat luas, salah satu pendukungnya adalah dari industri mineral. Berbagai jenis mineral digunakan untuk ketenagalistrikan kita dan ada lho di Indonesia.  @humasminerba https://t.co/zSymY9rb48;0;1;0;1;in;8,81757E+17;1,71023E+18;InfoGatrik;https://twitter.com/InfoGatrik/status/1710234533717819601
Fri Oct 06 09:08:17 +0000 2023;1,71022E+18;@MiningIndonesia Keren bangett Ikalau jadi produsen nikel terbesar dan pembuat baterai EV terkemuka… Soalnya kendaraan listrik itu ga ngeluarin emisi jadi Indonesia bebas polusi #MINDIDPeloporHilirisasi;0;0;0;0;in;1,70549E+18;1,71014E+18;KeilaaNavv;https://twitter.com/KeilaaNavv/status/1710220420270653678
Fri Oct 06 08:55:23 +0000 2023;1,71022E+18;@MiningIndonesia Keren bangett sih Indonesia kalau jadi produsen nikel terbesar dan pembuat baterai EV terkemuka… Soalnya kendaraan listrik itu ga ngeluarin emisi jadi Indonesia bebas polusi #MINDIDPeloporHilirisasi;0;0;0;0;in;1,67193E+18;1,71014E+18;sannawopiw;https://twitter.com/sannawopiw/status/1710217175062167807
Fri Oct 06 08:43:18 +0000 2023;1,71021E+18;@MiningIndonesia Pantes yaa hilirisasi ni di dorong banget karena emang bisa mendorong kemajuan modern di Indonesia kaya nikel yang ternyata buat jadi bahan utama kendaraan listrik #MINDIDPeloporHilirisasi;0;0;0;0;in;1,67533E+18;1,71014E+18;kafasams;https://twitter.com/kafasams/status/1710214132556091419
Fri Oct 06 08:41:01 +0000 2023;1,71021E+18;@MiningIndonesia Sudah membayangkan sangat keren kalau Indonesia jadi jadi produsen nikel terbesar dan jadi pembuat baterai EV terkemuka. Seperti yang kita tau kendaraan listrik nih gak ngeluarin emisi karbon jadinya bebas polusi #MINDIDPeloporHilirisasi;0;0;0;0;in;1,6094E+18;1,71014E+18;aimalilia;https://twitter.com/aimalilia/status/1710213560310317078
Fri Oct 06 08:26:33 +0000 2023;1,71021E+18;nikel berperan penting dalam pembuatan baterai kendaraan listrik, manfaat nikel yang melimpah di Indonesia hilirisasi industri baterai memberikan manfaat, Semoga langkah dalam pengolahan sukses. #MINDIDPeloporHilirisasi;0;0;0;0;in;1592737290;1,71021E+18;hellofluffys;https://twitter.com/hellofluffys/status/1710209920598217031
Fri Oct 06 08:02:42 +0000 2023;1,7102E+18;@MiningIndonesia Indonesia keren banget sih kalo jadi produsen nikel terbesar, kan kendaraan listrik ga ngeluarin emisi jd bisa bebas polusi #MINDIDPeloporHilirisasi;0;0;0;0;in;1,67246E+18;1,71014E+18;amizahfads;https://twitter.com/amizahfads/status/1710203918909866249
Fri Oct 06 07:57:50 +0000 2023;1,7102E+18;@iniariani nikel berperan penting dalam pembuatan baterai untuk kendaraan listrik (EV) memanfaatkan cadangan nikel yang melimpah di Indonesia hilirisasi industri baterai bisa memberikan manfaat besar. Semoga langkah-langkah dalam pengolahan nikel ini sukses! 👍🏻 #MINDIDPeloporHilirisasi;0;0;0;0;in;4727958313;1,71019E+18;fitri_achyani;https://twitter.com/fitri_achyani/status/1710202694215102974
Fri Oct 06 07:01:37 +0000 2023;1,71019E+18;@cimotyy @MiningIndonesia Ga sabar pengen liat perkembangan kendaraan listrik di Indonesia yang ramah lingkungan, @MiningIndonesia mendorong hilirisasi #MINDIDPeloporHilirisasi;0;0;0;0;in;1,60689E+18;1,71019E+18;jane2490;https://twitter.com/jane2490/status/1710188545955270802
Fri Oct 06 04:56:22 +0000 2023;1,71016E+18;@tanyakanrl Tidak semudah itu. Harus memperbanyak moda, harus mengurangi penjualan kendaraan. Lah padahal kendaraan listrik baru aja dimasukin ke Indonesia.   Masukin produk itu bayar mahal, dan mungkin (mungkin) ditukar juga dengan kerjasama lain yang menguntungkan indonesia.;0;0;0;0;in;138831661;1,70985E+18;nomu_yeppeo;https://twitter.com/nomu_yeppeo/status/1710157025022488770
Fri Oct 06 04:08:23 +0000 2023;1,71014E+18;@erickthohir Kendaraan listrik  NIKEL itu bahan utama dari baterai yang ada di kendaraan listrik. Salah satu produsen nikel itu @OfficialAntam, yang punya smelter Feronikel di Haltim, Maluku Utara, untuk mendukung Hilirisasi industri tambang Indonesia! #MINDIDPeloporHilirisasi https://t.co/HyUVa8Avvj;0;9;66;70;in;1,15425E+18;1,71014E+18;MiningIndonesia;https://twitter.com/MiningIndonesia/status/1710144949306757143
Fri Oct 06 03:36:26 +0000 2023;1,71014E+18;"Nanya umur ga sopan. Nanya hobi dikira sok asik. Nanya kuliah/kerja dimana ga boleh.    Kak""  ""Ya"" ""Menurut kakak apakah seharusnya Indonesia memperbanyak kendaraan listrik atau odong-odong tenaga batu bara?""""";0;0;0;1;in;1,28396E+18;1,71014E+18;sssh1fu;https://twitter.com/sssh1fu/status/1710136909115301970
Fri Oct 06 01:40:36 +0000 2023;1,71011E+18;Indonesia Gali Peluang Garap Kendaraan Listrik dengan Prancis https://t.co/h72tC9PiMD;0;0;0;0;in;388190238;1,71011E+18;IDNTimes;https://twitter.com/IDNTimes/status/1710107758283067540
Thu Oct 05 23:47:27 +0000 2023;1,71008E+18;Kendaraan listrik di Indonesia semakin di dorong kehadirannya dan pabriknya pun sudah mulai di bangun di Cikarang Bekasi,tapi apakah dipikirkan dampak buruknya bagi kesehatan dan lingkungan daei kendaraan listrik itu...menurut LBP pasti sudah. https://t.co/cSUWvq8IS8;2;4;49;74;in;1,60366E+18;1,71008E+18;AriesTruss;https://twitter.com/AriesTruss/status/1710079282771582981
Thu Oct 05 05:41:10 +0000 2023;1,70981E+18;Di momen fun riding bersama di #jabarsmilefestival Lambreta listrik konversi pertama di Indonesia perdana mengaspal bersama Komunitas Kendaraan Listrik Jawa Barat (Fantastik Jabar).;0;1;0;0;in;153825117;1,70981E+18;pln_jabar;https://twitter.com/pln_jabar/status/1709805911743836202
